entry	main	second	language	dictionary	homonym	label
t'ikarichiy	Comenzar a hacer florecer las plantas y jardines.	figdo. Hacer progresar o prosperar alguna actividad, un poblado, una institución o la familia.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo | Botánica
t'ikariy	Comenzar a florecer las plantas de un jardín o prado.	figdo. Comenzar a prosperar una actividad, una institución o una familia.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo | Botánica
t'ikay	Florecimiento, floración.	Florecer, echar flores las plantas.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | Botánica |  verbo
t'ikay	Florecimiento, floración.	figdo. Progresar o prosperar económicamente.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | Botánica |  verbo
t'ikayay	figdo. Manifestarse como una flor.	Semejarse a una flor por la juventud o lozanía.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo
t'ikrachiq	y s. Que hace o manda poner de revés alguna cosa.	Que hace voltear algún vestido, en su confección.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	adjetivo
t'ikrachiy	Mandar poner de revés alguna cosa.	Voltear alguna prenda de vestir, en su confección, o simplemente de telas o tejidos	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo
t'ikray	Voltear, dar vuelta alguna cosa repetidas veces; ponerla de revés. 	Voltear los terrones con takUa o chakitaklla.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo | Agricultura
t'ikray	Voltear, dar vuelta alguna cosa repetidas veces; ponerla de revés. 	Voltear los productos para que sequen mejor al sol.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo | Agricultura
t'iksu	Sesgo, ladeo, inclinación.	Sesgado, ladeado, de medio lado, inclinado.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | adjetivo
t'iksuy	(Piaya cayana Linneo) Cuclillo. Orden cuculiformes, familia cuclidae. Ave de cola muy larga y de color castaño, habitante de la selva.	Ladear, inclinar, sesgar, torcer la dirección.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo |  Zoología |  verbo
t'ini	Cachorro de animales cánidos. 	Barrigudo; satisfecho o hinchado de barriga.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo |  Zoología | adjetivo
t'iniyaq	y s. Que se pone barrigudo o hinchado por exceso de comida.	Perritos que no desarrollan.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	adjetivo
t'inkay	Acto de realizar el brindis ritual.	Realizar el brindis ritual asperjando las bebidas con los dedos de la mano.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo
t'inkay	Acto de realizar el brindis ritual.	Impulsar las bolitas de cristal mediante un papirotazo en el juego de los niños.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo
t'inki	Unión, vínculo, enlace, trabazón, nexo.	Unidos, enlazados.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | adjetivo
t'inkichaq	y s. Trabal, nexo que sirve o sostiene como trabazón. Eslabonados. (J.L.P.)	Que une dos cosas enlazadas a una tercera.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	adjetivo
t'inkikuq	Que se une, se enlazare traba a otro.	figdo. Animal que se aparea sexual-mente. 	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	adjetivo
t'inkina	Nexo, vínculo, punto de unión. (J.L.P.)	Objeto que se emplea en la unión, enlace, empalme o trabazón.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo
t'inpu	Puchero, vianda tradicional típica compuesta de carne, papas, chuño, verduras y frutas, etc., todas sancochadas en una sola olla; se consume en la época de Carnavales en la región del Qosqo, Perú.	Hervido.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | alimentación | adjetivo
t'inpu	Puchero, vianda tradicional típica compuesta de carne, papas, chuño, verduras y frutas, etc., todas sancochadas en una sola olla; se consume en la época de Carnavales en la región del Qosqo, Perú.	Sancochado. 	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | alimentación | adjetivo
t'inpuchiq	y s. Que hace hervir el agua o sancochar los alimentos.	Agente que causa el hervor, como el fuego, el fluido eléctrico, etc.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	adjetivo
t'inpuray	Herventar, meter en agua hirviente.	Cesar el hervor. (J.L.P.)	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo
t'inpuy	Hervor, ebullición.	Hervir. 	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo |  verbo
t'ipapayay	Agregar más prendedores para fijar mejor alguna prenda.	Añadir más adornos fijados con alfileres o prendedores.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo
t'ipay	Prendimiento, abrochadura o fijación de algo con alfileres o similares.	Prender, fijar o abrochar algo por medio de alfileres o similares.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo |  verbo
t'ipisqa	Pellizcado.	Parte herida por el pellizco.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	adjetivo |  Patología
t'ipuy	Palpitación, latido del corazón.	Palpitar o latir el corazón. 	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | Fisiología |  verbo
t'isana	Instrumento para escarmenar o cardar la lana.	Lana apta o destinada a ser escarmenada o cardada.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | adjetivo
t'isti	Delgado, chato, enanizado.	V. PHUSTI.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	adjetivo
t'itu	Providencia, prevención, disposición, cuidado.	I-ninteligible, difícil de comprender.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | adjetivo
t'itu	t'ituylla. adv. Liberalmente.	Generosamente.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	
t'ituchay	Hacer cuenta o balance de una cosa.	Sopesar. (J.L.P.).	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo
t'iwka	Salto, brinco.	Cierto sistema de trampa empírica que sirve para coger vivos aves y animales menores.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo
t'iwka	Salto, brinco.	Disparo de la flecha, impulsado por la cuerda del arco.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo
t'iwka	Salto, brinco.	Máquina sencilla de madera, cuya rueda gira conectada para realizar los torneados.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo
t'iyuy	Quedar acumulada la arena por arrastre de las aguas pluviales.	Amontonar los granos de cereales purificados por el aventamiento.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo
t'oqo	Hoyo, agujero, forado. 	NEOL. Ventana.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo
t'oqona	Instrumento que sirve para perforar o agujear. NEOL. Taladro.	Objeto destinado a ser perforado o ahuecado.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | adjetivo
t'oqpiq	y s. Hurgador de algo con varilla o hurgón.	Atizador del fuego con palo. 	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	adjetivo
t'oqpichiq	y s. Que hace hurgar o remover.	Que hace señalar con el dedo o con un puntero.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	adjetivo
t'oqpichiq	y s. Que hace hurgar o remover.	Que hace atizar el fuego con un palo.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	adjetivo
t'oqpichiy	Mandar hurgar, remover con el puntero.	Mandar señalar con el puntero.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo
t'oqpichiy	Mandar hurgar, remover con el puntero.	Mandar atizar el fuego con un palo.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo
t'oqpikuy	Limpiar las ranuras de los entredientes.	Limpiar el canal auditivo. 	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo
t'oqpina	Varilla para remover algo.	Palo para tizar el fuego.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo
t'oqpina	Varilla para remover algo.	Puntero para señalar. 	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo
t'oqpiy	Hurgar, remover algo.	Atizar el fuego.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo
t'oqpiy	Hurgar, remover algo.	Señalar con el dedo o con un puntero.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo
t'oqya	Ruido fuerte proveniente de la explosión de algún objeto que contiene gas.	Detonación, reventazón, estampido de las armas de fuego y de los cohetes. 	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo
t'oqyachiy	Provocar explosión, detonación, reventazón.	Hacer reventar cohetes, cohetillos o armas de fuego.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo
t'oqyachiy	Provocar explosión, detonación, reventazón.	Dominar o imponer eficazmente alguna acción en favor de alguien,	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo
t'oqyachiy	Provocar explosión, detonación, reventazón.	figdo. Pronunciar o modular las primeras palabras el bebe.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo
t'oqyachiy	Provocar explosión, detonación, reventazón.	Comenzar a hablar un idioma ajeno.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo
t'oqyachiy	Provocar explosión, detonación, reventazón.		Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo
t'oqyay	Explosionar, estallar, detonar.	Reventar el cascarón del huevo de todo ovíparo para que salga el pollito.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo | familiar
t'ukuy	Sufrir los efectos de la apoplejía.	Estar absorto, quedar pensativo.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo | Medicina | Bolivia
t'unana	Instrumento empleado para triturar, desmenuzar o pulverizar.	Materia destinada a ser triturada, desmenuzada o pulverizada.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | adjetivo
t'uruchakuy	Formarse barro, por efecto de la lluvia o para uso propio.	Manchar con barro el cuerpo o el vestido.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo
t'uruchakuy	Formarse barro, por efecto de la lluvia o para uso propio.	Embarrarse.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo
t'uruchana	Sitio destinado para la preparación del barro	Porción de tierra destinada para preparar barro.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | adjetivo
t'uruchasqa	Manchado por el barro.	Embarrado.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	adjetivo
t'ustu	adj.yhm. Mujer de estatura baja y de cuerpo ancho. (En algunos lugares se aplica también a los animales). 	Pisa, holladura, acción violenta de pisar u hollar. (J.L.P.)	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	
t'ustuchiq	y s. Que hace pisotear, hollar o aplastar con los pies.	Que manda o permite enanizar o impide el crecimiento de alguien, en cuanto a estatura	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	adjetivo
t'ustuy	Atropello, atropellamiento, estropeo con pisadura.	Pisotear, atropellar, aplastar o aplanar. 	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo |  verbo
t'utur	Viento huracanado.	Tormenta.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | Climatología
t'uyuy	Remadura.	Remar, mover los remos para desplazar o mover la embarcación.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo |  verbo
uchu	(Capsicum sp.) Diferentes plantas herbáceas cuyos frutos se denominan en su generalidad como ají, muy u-tílizados en la alimentación como estimulante en las viandas.	Ajiaco, vianda seca preparada con ají como condimento. 	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | Botánica | alimentación
Uchumayu	(Del Qheswa: río de cjí; o del Chinchaysimi: río pequeño). Lugar importante en la provincia y departamento de Arequipa, dondese efectuó el 4 de febrero de 1836 la batalla conocida, precisamente, como Batalla de Uchumayu entre los Generales Felipe Santiago Salaverry y Andrés de Santa Cruz.	En memoria del fragor de lucha que se produjo en dicha oportunidad, surgió la tradicional pieza musical Ataque de Uchumayu o Salaverrina.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | Historia | Música
uchuyuq	y adj. Vianda condimentada con ají.	Lugar donde se cultiva el ají.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo
uchuyuq	y adj. Vianda condimentada con ají.	Dueño del ají.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo
uchuyuq	y adj. Vianda condimentada con ají.	El que tiene sembrío de ají.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo
uhupakuy	Toser persistentemente.	Fingir toser con alguna intención convenida.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo | Medicina | familiar
uhuy	Acceso de tos.	Toser, tener acceso de tos. 	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | Medicina |  verbo
ukuku	(Tremarctos omatus) Oso. Orden carnívoro de la familia ursidae. Mamífero de contextura mediana, plantígrado, de cabeza ancha, hocico prolongado y pelambre negro. 	Insulto al hombre muy velludo, forzudo o fornido.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo |  Zoología | familiar | Folklore
ukuku	(Tremarctos omatus) Oso. Orden carnívoro de la familia ursidae. Mamífero de contextura mediana, plantígrado, de cabeza ancha, hocico prolongado y pelambre negro. 	Personaje que disfrazado de oso baila en diferentes danzas nativas haciendo el papel de bufo o de servicio en el Qosqo, Apurímac y Puno.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo |  Zoología | familiar | Folklore
ukyachiy	Dar de beber, hacer beber.	Hacer embriagar a una persona. 	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo | familiar
ukyana	Bebedero; lugar apropiado en la orilla de los ríos, lagunas, manatiales, etc. para que beba el ganado. NEOL. Bar.	Utensilio en que se bebe.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | adjetivo
ukyana	Bebedero; lugar apropiado en la orilla de los ríos, lagunas, manatiales, etc. para que beba el ganado. NEOL. Bar.	Bebida; porción líquida para beber.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | adjetivo
ukyana	Bebedero; lugar apropiado en la orilla de los ríos, lagunas, manatiales, etc. para que beba el ganado. NEOL. Bar.	Bebible, destinado para beber. 	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | adjetivo
ukyanayay	Tener deseos de beber.	Tener ansias de beber bebidas alcohólicas.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo | familiar
ukyaq	y s. Bebedor. Que bebe.	Que se embriaga. 	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	adjetivo | familiar
ukyaysiy	Acompañar a otras personas a beber o libar.	Participar en una orgía.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo | familiar
ukhu	Agujero, hoyo, perforación. 	Dentro, interior. 	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | adverbio
ukhu	Agujero, hoyo, perforación. 	Profundo, hondo, adentro. 	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | adverbio
ukhu	Agujero, hoyo, perforación. 	Posposición: entre, en medio. 	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | adverbio
Ukhu	Pacha. Filos. Ink. El mundo de abajo, de las cavernas y negros abismos; de los muertos, de los profundos reinos.	V. ATIMILLP'u, SUPAY WASI.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	
ukhuchay	Introducá alguna cosa al interior de otra.	Penetrar a lo profundo.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo
ukhuchay	Introducá alguna cosa al interior de otra.	Poner la ropa interior a otra persona.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo
ukhunchay	Vestir las prendas interiores, cuidando de que no aparezcan al exterior.	Colocar alguna cosa en el interior de otra, haciéndola invisible al exterior.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo
ullpu	Bót. Yema del helécho comestible.	Postrado, bajado a tierra.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | adjetivo
ullpu	Bót. Yema del helécho comestible.	V. HULLPU.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | adjetivo
uma	Cabeza. Conjunto del cráneo y cara que contiene el encéfalo y los órganos de algunos sentidos. 	Persona que sirve de jefe o cabeza de grupo, de una familia, institución, comunidad, etc.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | Anatomía
uma	kay. s. Calidad de ser cabeza, jefe de grupo.	Capitanía, caudillaje.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	
umachakichiq	y s. Que manda u obliga a otra que se ponga de cabeza.	Que manda u obliga poner cabizbajo un objeto.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	adjetivo
umachakichiy	Mandar u obligar a una persona para que se ponga de cabeza o cabizbajo.	Mandar o permitir a una persona para que ponga cabizbajo algún objeto.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo
umachakuq	y s. figdo. Persona que por su gran entusiasmo se empeña en llevar adelante una empresa.	Que se empeña en imponer su idea.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	adjetivo
umachakuy	figdo. Empeñarse entusiastamente en llevar a-delante una empresa.	Imponer una persona su idea.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	 verbo
umalawankita	Payaso o bufo.	Busto sin brazos.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | adjetivo
umalawankita	Payaso o bufo.	Vulgar.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | adjetivo
umalayaq	Cabizbajo.	Que permanece agachado.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	adjetivo
uman	Cabeza separada del cuerpo.	Cabezuela o remate de algún objeto alargado. 	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	sustantivo | Anatomía
uman	k'ullu. adj. fam. De cabeza grande, dura y resistente.	Olvidadizo.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	
uman	k'ullu. adj. fam. De cabeza grande, dura y resistente.	figdo. Retardado mental.	Qechua	ACADEMIA MAYOR DE LA LENGUA QUECHUA. DICCIONARIO QUECHUA - ESPAÑOL - QUECHUA. 2005	-	
